PERMNO,date,TICKER,RET
14593,2020-06-11,AAPL,-0.048010
14593,2020-06-12,AAPL,0.008634
14593,2020-06-15,AAPL,0.012367
14593,2020-06-16,AAPL,0.026502
14593,2020-06-17,AAPL,-0.001392
14593,2020-06-18,AAPL,0.000398
14593,2020-06-19,AAPL,-0.005715
14593,2020-06-22,AAPL,0.026164
14593,2020-06-23,AAPL,0.021345
14593,2020-06-24,AAPL,-0.017652
14593,2020-06-25,AAPL,0.013276
14593,2020-06-26,AAPL,-0.030726
14593,2020-06-29,AAPL,0.023047
14593,2020-06-30,AAPL,0.008348
14593,2020-07-01,AAPL,-0.001891
14593,2020-07-02,AAPL,0.000000
14593,2020-07-06,AAPL,0.026750
14593,2020-07-07,AAPL,-0.003103
14593,2020-07-08,AAPL,0.023290
14593,2020-07-09,AAPL,0.003566
14593,2020-07-10,AAPL,0.002482
14593,2020-07-13,AAPL,-0.004613
14593,2020-07-14,AAPL,0.016548
14593,2020-07-15,AAPL,0.006877
14593,2020-07-16,AAPL,-0.012305
14593,2020-07-17,AAPL,-0.002020
14593,2020-07-20,AAPL,0.021074
14593,2020-07-21,AAPL,-0.013802
14593,2020-07-22,AAPL,0.002809
14593,2020-07-23,AAPL,-0.045516
14593,2020-07-24,AAPL,-0.002477
14593,2020-07-27,AAPL,0.023700
14593,2020-07-28,AAPL,-0.016428
14593,2020-07-29,AAPL,0.019168
14593,2020-07-30,AAPL,0.012100
14593,2020-07-31,AAPL,0.104689
14593,2020-08-03,AAPL,0.025198
14593,2020-08-04,AAPL,0.006678
14593,2020-08-05,AAPL,0.003625
14593,2020-08-06,AAPL,0.034889
14593,2020-08-07,AAPL,-0.022695
14593,2020-08-10,AAPL,0.014535
14593,2020-08-11,AAPL,-0.029740
14593,2020-08-12,AAPL,0.033234
14593,2020-08-13,AAPL,0.017698
14593,2020-08-14,AAPL,-0.000891
14593,2020-08-17,AAPL,-0.002611
14593,2020-08-18,AAPL,0.008333
14593,2020-08-19,AAPL,0.001255
14593,2020-08-20,AAPL,0.022190
14593,2020-08-21,AAPL,0.051532
14593,2020-08-24,AAPL,0.011960
14593,2020-08-25,AAPL,-0.008204
14593,2020-08-26,AAPL,0.013599
14593,2020-08-27,AAPL,-0.011954
14593,2020-08-28,AAPL,-0.001620
14593,2020-08-31,AAPL,0.033912
14593,2020-09-01,AAPL,0.039833
14593,2020-09-02,AAPL,-0.020718
14593,2020-09-03,AAPL,-0.080061
14593,2020-09-04,AAPL,0.000662
14593,2020-09-08,AAPL,-0.067295
14593,2020-09-09,AAPL,0.039887
14593,2020-09-10,AAPL,-0.032646
14593,2020-09-11,AAPL,-0.013129
14593,2020-09-14,AAPL,0.029955
14593,2020-09-15,AAPL,0.001604
14593,2020-09-16,AAPL,-0.029514
14593,2020-09-17,AAPL,-0.015964
14593,2020-09-18,AAPL,-0.031720
14593,2020-09-21,AAPL,0.030326
14593,2020-09-22,AAPL,0.015716
14593,2020-09-23,AAPL,-0.041946
14593,2020-09-24,AAPL,0.010269
14593,2020-09-25,AAPL,0.037516
14593,2020-09-28,AAPL,0.023869
14593,2020-09-29,AAPL,-0.007568
14593,2020-09-30,AAPL,0.015076
14593,2020-10-01,AAPL,0.008462
14593,2020-10-02,AAPL,-0.032280
14593,2020-10-05,AAPL,0.030791
14593,2020-10-06,AAPL,-0.028669
14593,2020-10-07,AAPL,0.016967
14593,2020-10-08,AAPL,-0.000956
14593,2020-10-09,AAPL,0.017396
14593,2020-10-12,AAPL,0.063521
14593,2020-10-13,AAPL,-0.026527
14593,2020-10-14,AAPL,0.000743
14593,2020-10-15,AAPL,-0.003961
14593,2020-10-16,AAPL,-0.014001
14593,2020-10-19,AAPL,-0.025542
14593,2020-10-20,AAPL,0.013192
14593,2020-10-21,AAPL,-0.005446
14593,2020-10-22,AAPL,-0.009583
14593,2020-10-23,AAPL,-0.006134
14593,2020-10-26,AAPL,0.000087
14593,2020-10-27,AAPL,0.013472
14593,2020-10-28,AAPL,-0.046312
14593,2020-10-29,AAPL,0.037050
14593,2020-10-30,AAPL,-0.056018
14593,2020-11-02,AAPL,-0.000827
14593,2020-11-03,AAPL,0.015354
14593,2020-11-04,AAPL,0.040837
14593,2020-11-05,AAPL,0.035494
14593,2020-11-06,AAPL,-0.001134
14593,2020-11-09,AAPL,-0.019968
14593,2020-11-10,AAPL,-0.003009
14593,2020-11-11,AAPL,0.030353
14593,2020-11-12,AAPL,-0.002343
14593,2020-11-13,AAPL,0.000419
14593,2020-11-16,AAPL,0.008720
14593,2020-11-17,AAPL,-0.007564
14593,2020-11-18,AAPL,-0.011391
14593,2020-11-19,AAPL,0.005168
14593,2020-11-20,AAPL,-0.010958
14593,2020-11-23,AAPL,-0.029743
14593,2020-11-24,AAPL,0.011594
14593,2020-11-25,AAPL,0.007467
14593,2020-11-27,AAPL,0.004826
14593,2020-11-30,AAPL,0.021100
14593,2020-12-01,AAPL,0.030827
14593,2020-12-02,AAPL,0.002934
14593,2020-12-03,AAPL,-0.001137
14593,2020-12-04,AAPL,-0.005613
14593,2020-12-07,AAPL,0.012270
14593,2020-12-08,AAPL,0.005091
14593,2020-12-09,AAPL,-0.020904
14593,2020-12-10,AAPL,0.011989
14593,2020-12-11,AAPL,-0.006735
14593,2020-12-14,AAPL,-0.005147
14593,2020-12-15,AAPL,0.050090
14593,2020-12-16,AAPL,-0.000547
14593,2020-12-17,AAPL,0.006963
14593,2020-12-18,AAPL,-0.015890
14593,2020-12-21,AAPL,0.012435
14593,2020-12-22,AAPL,0.028465
14593,2020-12-23,AAPL,-0.006976
14593,2020-12-24,AAPL,0.007712
14593,2020-12-28,AAPL,0.035766
14593,2020-12-29,AAPL,-0.013315
14593,2020-12-30,AAPL,-0.008527
14593,2020-12-31,AAPL,-0.007703
14593,2021-01-04,AAPL,-0.024719
14593,2021-01-05,AAPL,0.012364
14593,2021-01-06,AAPL,-0.033662
14593,2021-01-07,AAPL,0.034123
14593,2021-01-08,AAPL,0.008631
14593,2021-01-11,AAPL,-0.023249
14593,2021-01-12,AAPL,-0.001396
14593,2021-01-13,AAPL,0.016227
14593,2021-01-14,AAPL,-0.015127
14593,2021-01-15,AAPL,-0.013731
14593,2021-01-19,AAPL,0.005427
14593,2021-01-20,AAPL,0.032856
14593,2021-01-21,AAPL,0.036658
14593,2021-01-22,AAPL,0.016074
14593,2021-01-25,AAPL,0.027684
14593,2021-01-26,AAPL,0.001679
14593,2021-01-27,AAPL,-0.007684
14593,2021-01-28,AAPL,-0.034985
14593,2021-01-29,AAPL,-0.037421
14593,2021-02-01,AAPL,0.016520
14593,2021-02-02,AAPL,0.006337
14593,2021-02-03,AAPL,-0.007778
14593,2021-02-04,AAPL,0.025758
14593,2021-02-05,AAPL,-0.003093
14593,2021-02-08,AAPL,0.001097
14593,2021-02-09,AAPL,-0.006574
14593,2021-02-10,AAPL,-0.004558
14593,2021-02-11,AAPL,-0.001920
14593,2021-02-12,AAPL,0.001776
14593,2021-02-16,AAPL,-0.016104
14593,2021-02-17,AAPL,-0.017644
14593,2021-02-18,AAPL,-0.008636
14593,2021-02-19,AAPL,0.001233
14593,2021-02-22,AAPL,-0.029799
14593,2021-02-23,AAPL,-0.001111
14593,2021-02-24,AAPL,-0.004052
14593,2021-02-25,AAPL,-0.034783
14593,2021-02-26,AAPL,0.002232
14593,2021-03-01,AAPL,0.053851
14593,2021-03-02,AAPL,-0.020894
14593,2021-03-03,AAPL,-0.024457
14593,2021-03-04,AAPL,-0.015812
14593,2021-03-05,AAPL,0.010738
14593,2021-03-08,AAPL,-0.041674
14593,2021-03-09,AAPL,0.040607
14593,2021-03-10,AAPL,-0.009126
14593,2021-03-11,AAPL,0.016503
14593,2021-03-12,AAPL,-0.007625
14593,2021-03-15,AAPL,0.024457
14593,2021-03-16,AAPL,0.012743
14593,2021-03-17,AAPL,-0.006451
14593,2021-03-18,AAPL,-0.033905
14593,2021-03-19,AAPL,-0.004480
14593,2021-03-22,AAPL,0.028336
14593,2021-03-23,AAPL,-0.006889
14593,2021-03-24,AAPL,-0.019994
14593,2021-03-25,AAPL,0.004164
14593,2021-03-26,AAPL,0.005141
14593,2021-03-29,AAPL,0.001485
14593,2021-03-30,AAPL,-0.012274
14593,2021-03-31,AAPL,0.018766
14593,2021-04-01,AAPL,0.006959
14593,2021-04-05,AAPL,0.023577
14593,2021-04-06,AAPL,0.002462
14593,2021-04-07,AAPL,0.013390
14593,2021-04-08,AAPL,0.019234
14593,2021-04-09,AAPL,0.020213
14593,2021-04-12,AAPL,-0.013196
14593,2021-04-13,AAPL,0.024307
14593,2021-04-14,AAPL,-0.017853
14593,2021-04-15,AAPL,0.018708
14593,2021-04-16,AAPL,-0.002528
14593,2021-04-19,AAPL,0.005069
14593,2021-04-20,AAPL,-0.012830
14593,2021-04-21,AAPL,0.002930
14593,2021-04-22,AAPL,-0.011685
14593,2021-04-23,AAPL,0.018039
14593,2021-04-26,AAPL,0.002978
14593,2021-04-27,AAPL,-0.002450
14593,2021-04-28,AAPL,-0.006027
14593,2021-04-29,AAPL,-0.000749
14593,2021-04-30,AAPL,-0.015133
14593,2021-05-03,AAPL,0.008215
14593,2021-05-04,AAPL,-0.035386
14593,2021-05-05,AAPL,0.001955
14593,2021-05-06,AAPL,0.012802
14593,2021-05-07,AAPL,0.005318
14593,2021-05-10,AAPL,-0.025805
14593,2021-05-11,AAPL,-0.007410
14593,2021-05-12,AAPL,-0.024939
14593,2021-05-13,AAPL,0.017920
14593,2021-05-14,AAPL,0.019845
14593,2021-05-17,AAPL,-0.009259
14593,2021-05-18,AAPL,-0.011246
14593,2021-05-19,AAPL,-0.001282
14593,2021-05-20,AAPL,0.021012
14593,2021-05-21,AAPL,-0.014767
14593,2021-05-24,AAPL,0.013314
14593,2021-05-25,AAPL,-0.001574
14593,2021-05-26,AAPL,-0.000394
14593,2021-05-27,AAPL,-0.012377
14593,2021-05-28,AAPL,-0.005348
14593,2021-06-01,AAPL,-0.002648
14593,2021-06-02,AAPL,0.006276
14593,2021-06-03,AAPL,-0.012154
14593,2021-06-04,AAPL,0.019022
14593,2021-06-07,AAPL,0.000079
14593,2021-06-08,AAPL,0.006672
14593,2021-06-09,AAPL,0.003077
14593,2021-06-10,AAPL,-0.008023
14593,2021-06-11,AAPL,0.009833
14593,2021-06-14,AAPL,0.024578
14593,2021-06-15,AAPL,-0.006438
14593,2021-06-16,AAPL,0.003934
14593,2021-06-17,AAPL,0.012601
14593,2021-06-18,AAPL,-0.010092
14593,2021-06-21,AAPL,0.014104
14593,2021-06-22,AAPL,0.012698
14593,2021-06-23,AAPL,-0.002090
14593,2021-06-24,AAPL,-0.002169
14593,2021-06-25,AAPL,-0.002249
14593,2021-06-28,AAPL,0.012546
14593,2021-06-29,AAPL,0.011500
14593,2021-06-30,AAPL,0.004621
14593,2021-07-01,AAPL,0.002263
14593,2021-07-02,AAPL,0.019596
14593,2021-07-06,AAPL,0.014718
14593,2021-07-07,AAPL,0.017955
14593,2021-07-08,AAPL,-0.009200
14593,2021-07-09,AAPL,0.013055
14593,2021-07-12,AAPL,-0.004204
14593,2021-07-13,AAPL,0.007889
14593,2021-07-14,AAPL,0.024100
14593,2021-07-15,AAPL,-0.004492
14593,2021-07-16,AAPL,-0.014076
14593,2021-07-19,AAPL,-0.026914
14593,2021-07-20,AAPL,0.025974
14593,2021-07-21,AAPL,-0.005132
14593,2021-07-22,AAPL,0.009629
14593,2021-07-23,AAPL,0.011989
14593,2021-07-26,AAPL,0.002895
14593,2021-07-27,AAPL,-0.014900
14593,2021-07-28,AAPL,-0.012196
14593,2021-07-29,AAPL,0.004552
14593,2021-07-30,AAPL,0.001511
14593,2021-08-02,AAPL,-0.002331
14593,2021-08-03,AAPL,0.012644
14593,2021-08-04,AAPL,-0.002782
14593,2021-08-05,AAPL,0.000749
14593,2021-08-06,AAPL,-0.004760
14593,2021-08-09,AAPL,-0.000342
14593,2021-08-10,AAPL,-0.003354
14593,2021-08-11,AAPL,0.001786
14593,2021-08-12,AAPL,0.020773
14593,2021-08-13,AAPL,0.001410
14593,2021-08-16,AAPL,0.013548
14593,2021-08-17,AAPL,-0.006154
14593,2021-08-18,AAPL,-0.025501
14593,2021-08-19,AAPL,0.002323
14593,2021-08-20,AAPL,0.010157
14593,2021-08-23,AAPL,0.010257
14593,2021-08-24,AAPL,-0.000601
14593,2021-08-25,AAPL,-0.008421
14593,2021-08-26,AAPL,-0.005527
14593,2021-08-27,AAPL,0.007185
14593,2021-08-30,AAPL,0.030417
14593,2021-08-31,AAPL,-0.008425
14593,2021-09-01,AAPL,0.004479
14593,2021-09-02,AAPL,0.007475
14593,2021-09-03,AAPL,0.004230
14593,2021-09-07,AAPL,0.015489
14593,2021-09-08,AAPL,-0.010084
14593,2021-09-09,AAPL,-0.006705
14593,2021-09-10,AAPL,-0.033102
14593,2021-09-13,AAPL,0.003893
14593,2021-09-14,AAPL,-0.009562
14593,2021-09-15,AAPL,0.006144
14593,2021-09-16,AAPL,-0.001610
14593,2021-09-17,AAPL,-0.018348
14593,2021-09-20,AAPL,-0.021361
14593,2021-09-21,AAPL,0.003428
14593,2021-09-22,AAPL,0.016872
14593,2021-09-23,AAPL,0.006719
14593,2021-09-24,AAPL,0.000613
14593,2021-09-27,AAPL,-0.010550
14593,2021-09-28,AAPL,-0.023801
14593,2021-09-29,AAPL,0.006483
14593,2021-09-30,AAPL,-0.009312
14593,2021-10-01,AAPL,0.008127
14593,2021-10-04,AAPL,-0.024606
14593,2021-10-05,AAPL,0.014158
14593,2021-10-06,AAPL,0.006307
14593,2021-10-07,AAPL,0.009084
14593,2021-10-08,AAPL,-0.002722
14593,2021-10-11,AAPL,-0.000630
14593,2021-10-12,AAPL,-0.009103
14593,2021-10-13,AAPL,-0.004240
14593,2021-10-14,AAPL,0.020226
14593,2021-10-15,AAPL,0.007513
14593,2021-10-18,AAPL,0.011806
14593,2021-10-19,AAPL,0.015080
14593,2021-10-20,AAPL,0.003361
14593,2021-10-21,AAPL,0.001474
14593,2021-10-22,AAPL,-0.005285
14593,2021-10-25,AAPL,-0.000336
14593,2021-10-26,AAPL,0.004575
14593,2021-10-27,AAPL,-0.003148
14593,2021-10-28,AAPL,0.024992
14593,2021-10-29,AAPL,-0.018156
14593,2021-11-01,AAPL,-0.005607
14593,2021-11-02,AAPL,0.007116
14593,2021-11-03,AAPL,0.009799
14593,2021-11-04,AAPL,-0.003499
14593,2021-11-05,AAPL,0.003577
14593,2021-11-08,AAPL,-0.005553
14593,2021-11-09,AAPL,0.002459
14593,2021-11-10,AAPL,-0.019163
14593,2021-11-11,AAPL,-0.000338
14593,2021-11-12,AAPL,0.014337
14593,2021-11-15,AAPL,0.000067
14593,2021-11-16,AAPL,0.006667
14593,2021-11-17,AAPL,0.016490
14593,2021-11-18,AAPL,0.028536
14593,2021-11-19,AAPL,0.016976
14593,2021-11-22,AAPL,0.002927
14593,2021-11-23,AAPL,0.002422
14593,2021-11-24,AAPL,0.003284
14593,2021-11-26,AAPL,-0.031678
14593,2021-11-29,AAPL,0.021874
14593,2021-11-30,AAPL,0.031578
14593,2021-12-01,AAPL,-0.003206
14593,2021-12-02,AAPL,-0.006130
14593,2021-12-03,AAPL,-0.011724
14593,2021-12-06,AAPL,0.021503
14593,2021-12-07,AAPL,0.035446
14593,2021-12-08,AAPL,0.022783
14593,2021-12-09,AAPL,-0.002970
14593,2021-12-10,AAPL,0.028013
14593,2021-12-13,AAPL,-0.020674
14593,2021-12-14,AAPL,-0.008023
14593,2021-12-15,AAPL,0.028509
14593,2021-12-16,AAPL,-0.039264
14593,2021-12-17,AAPL,-0.006502
14593,2021-12-20,AAPL,-0.008122
14593,2021-12-21,AAPL,0.019087
14593,2021-12-22,AAPL,0.015319
14593,2021-12-23,AAPL,0.003644
14593,2021-12-27,AAPL,0.022975
14593,2021-12-28,AAPL,-0.005767
14593,2021-12-29,AAPL,0.000502
14593,2021-12-30,AAPL,-0.006578
14593,2021-12-31,AAPL,-0.003535
14593,2022-01-03,AAPL,0.025004
14593,2022-01-04,AAPL,-0.012692
14593,2022-01-05,AAPL,-0.026600
14593,2022-01-06,AAPL,-0.016693
14593,2022-01-07,AAPL,0.000988
14593,2022-01-10,AAPL,0.000116
14593,2022-01-11,AAPL,0.016784
14593,2022-01-12,AAPL,0.002570
14593,2022-01-13,AAPL,-0.019028
14593,2022-01-14,AAPL,0.005111
14593,2022-01-18,AAPL,-0.018894
14593,2022-01-19,AAPL,-0.021025
14593,2022-01-20,AAPL,-0.010347
14593,2022-01-21,AAPL,-0.012765
14593,2022-01-24,AAPL,-0.004864
14593,2022-01-25,AAPL,-0.011385
14593,2022-01-26,AAPL,-0.000563
14593,2022-01-27,AAPL,-0.002943
14593,2022-01-28,AAPL,0.069778
14593,2022-01-31,AAPL,0.026126
14593,2022-02-01,AAPL,-0.000973
14593,2022-02-02,AAPL,0.007044
14593,2022-02-03,AAPL,-0.016720
14593,2022-02-04,AAPL,-0.001677
14593,2022-02-07,AAPL,-0.004235
14593,2022-02-08,AAPL,0.018467
14593,2022-02-09,AAPL,0.008294
14593,2022-02-10,AAPL,-0.023599
14593,2022-02-11,AAPL,-0.020218
14593,2022-02-14,AAPL,0.001423
14593,2022-02-15,AAPL,0.023152
14593,2022-02-16,AAPL,-0.001389
14593,2022-02-17,AAPL,-0.021269
14593,2022-02-18,AAPL,-0.009356
14593,2022-02-22,AAPL,-0.017812
14593,2022-02-23,AAPL,-0.025864
14593,2022-02-24,AAPL,0.016680
14593,2022-02-25,AAPL,0.012965
14593,2022-02-28,AAPL,0.001638
14593,2022-03-01,AAPL,-0.011628
14593,2022-03-02,AAPL,0.020588
14593,2022-03-03,AAPL,-0.001981
14593,2022-03-04,AAPL,-0.018408
14593,2022-03-07,AAPL,-0.023718
14593,2022-03-08,AAPL,-0.011676
14593,2022-03-09,AAPL,0.034997
14593,2022-03-10,AAPL,-0.027186
14593,2022-03-11,AAPL,-0.023909
14593,2022-03-14,AAPL,-0.026562
14593,2022-03-15,AAPL,0.029677
14593,2022-03-16,AAPL,0.029015
14593,2022-03-17,AAPL,0.006454
14593,2022-03-18,AAPL,0.020919
14593,2022-03-21,AAPL,0.008538
14593,2022-03-22,AAPL,0.020801
14593,2022-03-23,AAPL,0.008234
14593,2022-03-24,AAPL,0.022678
14593,2022-03-25,AAPL,0.003734
14593,2022-03-28,AAPL,0.005037
14593,2022-03-29,AAPL,0.019134
14593,2022-03-30,AAPL,-0.006650
14593,2022-03-31,AAPL,-0.017776
14593,2022-04-01,AAPL,-0.001718
14593,2022-04-04,AAPL,0.023693
14593,2022-04-05,AAPL,-0.018942
14593,2022-04-06,AAPL,-0.018451
14593,2022-04-07,AAPL,0.001804
14593,2022-04-08,AAPL,-0.011909
14593,2022-04-11,AAPL,-0.025516
14593,2022-04-12,AAPL,0.011523
14593,2022-04-13,AAPL,0.016343
14593,2022-04-14,AAPL,-0.029988
14593,2022-04-18,AAPL,-0.001331
14593,2022-04-19,AAPL,0.014115
14593,2022-04-20,AAPL,-0.001016
14593,2022-04-21,AAPL,-0.004844
14593,2022-04-22,AAPL,-0.027821
14593,2022-04-25,AAPL,0.006737
14593,2022-04-26,AAPL,-0.037328
14593,2022-04-27,AAPL,-0.001467
14593,2022-04-28,AAPL,0.045155
14593,2022-04-29,AAPL,-0.036605
14593,2022-05-02,AAPL,0.001966
14593,2022-05-03,AAPL,0.009623
14593,2022-05-04,AAPL,0.041008
14593,2022-05-05,AAPL,-0.055716
14593,2022-05-06,AAPL,0.004720
14593,2022-05-09,AAPL,-0.033189
14593,2022-05-10,AAPL,0.016112
14593,2022-05-11,AAPL,-0.051841
14593,2022-05-12,AAPL,-0.026894
14593,2022-05-13,AAPL,0.031916
14593,2022-05-16,AAPL,-0.010672
14593,2022-05-17,AAPL,0.025423
14593,2022-05-18,AAPL,-0.056419
14593,2022-05-19,AAPL,-0.024641
14593,2022-05-20,AAPL,0.001747
14593,2022-05-23,AAPL,0.040119
14593,2022-05-24,AAPL,-0.019216
14593,2022-05-25,AAPL,0.001140
14593,2022-05-26,AAPL,0.023200
14593,2022-05-27,AAPL,0.040757
14593,2022-05-31,AAPL,-0.005346
14593,2022-06-01,AAPL,-0.000873
14593,2022-06-02,AAPL,0.016811
14593,2022-06-03,AAPL,-0.038556
14593,2022-06-06,AAPL,0.005228
14593,2022-06-07,AAPL,0.017586
14593,2022-06-08,AAPL,-0.005043
14593,2022-06-09,AAPL,-0.035956
14593,2022-06-10,AAPL,-0.038629
14593,2022-06-13,AAPL,-0.038285
14593,2022-06-14,AAPL,0.006673
14593,2022-06-15,AAPL,0.020111
14593,2022-06-16,AAPL,-0.039651
14593,2022-06-17,AAPL,0.011533
14593,2022-06-21,AAPL,0.032761
14593,2022-06-22,AAPL,-0.003827
14593,2022-06-23,AAPL,0.021574
14593,2022-06-24,AAPL,0.024517
14593,2022-06-27,AAPL,0.000000
14593,2022-06-28,AAPL,-0.029790
14593,2022-06-29,AAPL,0.013024
14593,2022-06-30,AAPL,-0.018028
14593,2022-07-01,AAPL,0.016164
14593,2022-07-05,AAPL,0.018930
14593,2022-07-06,AAPL,0.009607
14593,2022-07-07,AAPL,0.023999
14593,2022-07-08,AAPL,0.004715
14593,2022-07-11,AAPL,-0.014758
14593,2022-07-12,AAPL,0.006834
14593,2022-07-13,AAPL,-0.002537
14593,2022-07-14,AAPL,0.020482
14593,2022-07-15,AAPL,0.011450
14593,2022-07-18,AAPL,-0.020643
14593,2022-07-19,AAPL,0.026722
14593,2022-07-20,AAPL,0.013510
14593,2022-07-21,AAPL,0.015094
14593,2022-07-22,AAPL,-0.008111
14593,2022-07-25,AAPL,-0.007398
14593,2022-07-26,AAPL,-0.008826
14593,2022-07-27,AAPL,0.034235
14593,2022-07-28,AAPL,0.003572
14593,2022-07-29,AAPL,0.032793
14593,2022-08-01,AAPL,-0.006153
14593,2022-08-02,AAPL,-0.009287
14593,2022-08-03,AAPL,0.038248
14593,2022-08-04,AAPL,-0.001926
14593,2022-08-05,AAPL,-0.001387
14593,2022-08-08,AAPL,-0.002903
14593,2022-08-09,AAPL,0.000303
14593,2022-08-10,AAPL,0.026195
14593,2022-08-11,AAPL,-0.004432
14593,2022-08-12,AAPL,0.021426
14593,2022-08-15,AAPL,0.006334
14593,2022-08-16,AAPL,-0.000924
14593,2022-08-17,AAPL,0.008785
14593,2022-08-18,AAPL,-0.002292
14593,2022-08-19,AAPL,-0.015102
14593,2022-08-22,AAPL,-0.023029
14593,2022-08-23,AAPL,-0.002029
14593,2022-08-24,AAPL,0.001794
14593,2022-08-25,AAPL,0.014923
14593,2022-08-26,AAPL,-0.037699
14593,2022-08-29,AAPL,-0.013690
14593,2022-08-30,AAPL,-0.015305
14593,2022-08-31,AAPL,-0.010635
14593,2022-09-01,AAPL,0.004707
14593,2022-09-02,AAPL,-0.013611
14593,2022-09-06,AAPL,-0.008215
14593,2022-09-07,AAPL,0.009254
14593,2022-09-08,AAPL,-0.009618
14593,2022-09-09,AAPL,0.018840
14593,2022-09-12,AAPL,0.038508
14593,2022-09-13,AAPL,-0.058680
14593,2022-09-14,AAPL,0.009555
14593,2022-09-15,AAPL,-0.018930
14593,2022-09-16,AAPL,-0.010960
14593,2022-09-19,AAPL,0.025083
14593,2022-09-20,AAPL,0.015665
14593,2022-09-21,AAPL,-0.020268
14593,2022-09-22,AAPL,-0.006375
14593,2022-09-23,AAPL,-0.015124
14593,2022-09-26,AAPL,0.002260
14593,2022-09-27,AAPL,0.006566
14593,2022-09-28,AAPL,-0.012652
14593,2022-09-29,AAPL,-0.049119
14593,2022-09-30,AAPL,-0.030039
14593,2022-10-03,AAPL,0.030753
14593,2022-10-04,AAPL,0.025623
14593,2022-10-05,AAPL,0.002053
14593,2022-10-06,AAPL,-0.006626
14593,2022-10-07,AAPL,-0.036719
14593,2022-10-10,AAPL,0.002356
14593,2022-10-11,AAPL,-0.010255
14593,2022-10-12,AAPL,-0.004605
14593,2022-10-13,AAPL,0.033613
14593,2022-10-14,AAPL,-0.032240
14593,2022-10-17,AAPL,0.029123
14593,2022-10-18,AAPL,0.009409
14593,2022-10-19,AAPL,0.000765
14593,2022-10-20,AAPL,-0.003267
14593,2022-10-21,AAPL,0.027059
14593,2022-10-24,AAPL,0.014803
14593,2022-10-25,AAPL,0.019338
14593,2022-10-26,AAPL,-0.019627
14593,2022-10-27,AAPL,-0.030465
14593,2022-10-28,AAPL,0.075553
14593,2022-10-31,AAPL,-0.015410
14593,2022-11-01,AAPL,-0.017543
14593,2022-11-02,AAPL,-0.037305
14593,2022-11-03,AAPL,-0.042405
14593,2022-11-04,AAPL,-0.001944
14593,2022-11-07,AAPL,0.003902
14593,2022-11-08,AAPL,0.004175
14593,2022-11-09,AAPL,-0.033190
14593,2022-11-10,AAPL,0.088975
14593,2022-11-11,AAPL,0.019269
14593,2022-11-14,AAPL,-0.009486
14593,2022-11-15,AAPL,0.011869
14593,2022-11-16,AAPL,-0.008331
14593,2022-11-17,AAPL,0.012971
14593,2022-11-18,AAPL,0.003782
14593,2022-11-21,AAPL,-0.021680
14593,2022-11-22,AAPL,0.014661
14593,2022-11-23,AAPL,0.005926
14593,2022-11-25,AAPL,-0.019594
14593,2022-11-28,AAPL,-0.026264
14593,2022-11-29,AAPL,-0.021148
14593,2022-11-30,AAPL,0.048594
14593,2022-12-01,AAPL,0.001892
14593,2022-12-02,AAPL,-0.003371
14593,2022-12-05,AAPL,-0.007983
14593,2022-12-06,AAPL,-0.025370
14593,2022-12-07,AAPL,-0.013785
14593,2022-12-08,AAPL,0.012133
14593,2022-12-09,AAPL,-0.003435
14593,2022-12-12,AAPL,0.016390
14593,2022-12-13,AAPL,0.006782
14593,2022-12-14,AAPL,-0.015536
14593,2022-12-15,AAPL,-0.046854
14593,2022-12-16,AAPL,-0.014579
14593,2022-12-19,AAPL,-0.015910
14593,2022-12-20,AAPL,-0.000529
14593,2022-12-21,AAPL,0.023809
14593,2022-12-22,AAPL,-0.023773
14593,2022-12-23,AAPL,-0.002798
14593,2022-12-27,AAPL,-0.013878
14593,2022-12-28,AAPL,-0.030685
14593,2022-12-29,AAPL,0.028324
14593,2022-12-30,AAPL,0.002469
14593,2023-01-03,AAPL,-0.037405
14593,2023-01-04,AAPL,0.010314
14593,2023-01-05,AAPL,-0.010605
14593,2023-01-06,AAPL,0.036794
14593,2023-01-09,AAPL,0.004089
14593,2023-01-10,AAPL,0.004456
14593,2023-01-11,AAPL,0.021112
14593,2023-01-12,AAPL,-0.000599
14593,2023-01-13,AAPL,0.010119
14593,2023-01-17,AAPL,0.008756
14593,2023-01-18,AAPL,-0.005370
14593,2023-01-19,AAPL,0.000444
14593,2023-01-20,AAPL,0.019221
14593,2023-01-23,AAPL,0.023500
14593,2023-01-24,AAPL,0.010063
14593,2023-01-25,AAPL,-0.004701
14593,2023-01-26,AAPL,0.014803
14593,2023-01-27,AAPL,0.013684
14593,2023-01-30,AAPL,-0.020078
14593,2023-01-31,AAPL,0.009021
14593,2023-02-01,AAPL,0.007901
14593,2023-02-02,AAPL,0.037063
14593,2023-02-03,AAPL,0.024400
14593,2023-02-06,AAPL,-0.017929
14593,2023-02-07,AAPL,0.019245
14593,2023-02-08,AAPL,-0.017653
14593,2023-02-09,AAPL,-0.006912
14593,2023-02-10,AAPL,0.002452
14593,2023-02-13,AAPL,0.018807
14593,2023-02-14,AAPL,-0.004225
14593,2023-02-15,AAPL,0.013903
14593,2023-02-16,AAPL,-0.010429
14593,2023-02-17,AAPL,-0.007547
14593,2023-02-21,AAPL,-0.026680
14593,2023-02-22,AAPL,0.002896
14593,2023-02-23,AAPL,0.003291
14593,2023-02-24,AAPL,-0.018005
